Country,Code,Year,Renewable electricity (% electricity production)
Ethiopia,ETH,2007,95.43276008
Ethiopia,ETH,2008,87.6356897
Ethiopia,ETH,2009,88.87775551
Ethiopia,ETH,2010,99.37751004
Ethiopia,ETH,2011,99.41603535
Ethiopia,ETH,2012,99.84227129
Ethiopia,ETH,2013,99.90824636
Ethiopia,ETH,2014,99.90639626
Europe & Central Asia,,1990,16.10038749
Europe & Central Asia,,1991,16.35674992
Europe & Central Asia,,1992,17.29841853
Europe & Central Asia,,1993,18.34289825
Europe & Central Asia,,1994,18.98680458
Europe & Central Asia,,1995,18.8986392
Europe & Central Asia,,1996,17.84854795
Europe & Central Asia,,1997,18.30582306
Europe & Central Asia,,1998,18.85442763
Europe & Central Asia,,1999,18.90374073
Europe & Central Asia,,2000,19.02221199
Europe & Central Asia,,2001,18.97681866
Europe & Central Asia,,2002,17.93077074
Europe & Central Asia,,2003,17.08302774
Europe & Central Asia,,2004,18.43619371
Europe & Central Asia,,2005,18.60836147
Europe & Central Asia,,2006,18.48696924
Europe & Central Asia,,2007,18.95254556
Europe & Central Asia,,2008,19.63637824
Europe & Central Asia,,2009,21.31187647
Europe & Central Asia,,2010,22.28683564
Europe & Central Asia,,2011,22.12471533
Europe & Central Asia,,2012,24.23579789
Europe & Central Asia,,2013,26.42944203
Europe & Central Asia,,2014,27.11975885
Faeroe Islands,FRO,1990,35.5450237
Faeroe Islands,FRO,1991,36.94581281
Faeroe Islands,FRO,1992,42.21105528
Faeroe Islands,FRO,1993,41.24917555
Faeroe Islands,FRO,1994,43.75
Faeroe Islands,FRO,1995,44
Faeroe Islands,FRO,1996,39.01098901
Faeroe Islands,FRO,1997,42.07650273
Faeroe Islands,FRO,1998,40.83769634
Faeroe Islands,FRO,1999,35.14851485
Faeroe Islands,FRO,2000,36.15023474
Faeroe Islands,FRO,2001,33.18965517
Faeroe Islands,FRO,2002,40.66390041
Faeroe Islands,FRO,2003,35.74297189
Faeroe Islands,FRO,2004,40.96385542
Faeroe Islands,FRO,2005,44.48979592
Faeroe Islands,FRO,2006,44.61538462
Faeroe Islands,FRO,2007,44.61893644
Faeroe Islands,FRO,2008,39.46249307
Faeroe Islands,FRO,2009,38.98369676
Faeroe Islands,FRO,2010,28.8986539
Faeroe Islands,FRO,2011,39.08370855
Faeroe Islands,FRO,2012,37.9151861
Faeroe Islands,FRO,2013,38.43621596
Faeroe Islands,FRO,2014,50.80758438
Fiji,FJI,1990,82.44111349
Fiji,FJI,1991,81.56779661
Fiji,FJI,1992,81.22362869
Fiji,FJI,1993,79.34782609
Fiji,FJI,1994,78.40466926
Fiji,FJI,1995,70.67665441
Fiji,FJI,1996,61.76971235
Fiji,FJI,1997,66.19939738
Fiji,FJI,1998,66.2329553
Fiji,FJI,1999,64.35705181
Fiji,FJI,2000,60.23105021
Fiji,FJI,2001,63.76941153
Fiji,FJI,2002,58.85018105
Fiji,FJI,2003,42.33162683
Fiji,FJI,2004,45.01957122
Fiji,FJI,2005,41.15715192
Fiji,FJI,2006,40.62578869
Fiji,FJI,2007,61.22454838
Fiji,FJI,2008,64.94264003
Fiji,FJI,2009,60.12952078
Fiji,FJI,2010,50.29389261
Fiji,FJI,2011,57.59392715
Fiji,FJI,2012,66.23115866
Fiji,FJI,2013,62.12769679
Fiji,FJI,2014,47.16629815
Finland,FIN,1990,29.45179028
Finland,FIN,1991,31.38171283
Finland,FIN,1992,34.75097445
Finland,FIN,1993,31.82599584
Finland,FIN,1994,27.82221816
Finland,FIN,1995,30.52237058
Finland,FIN,1996,25.60217952
Finland,FIN,1997,29.1300451
Finland,FIN,1998,34.78558297
Finland,FIN,1999,30.51240336
Finland,FIN,2000,33.41002629
Finland,FIN,2001,28.92758371
Finland,FIN,2002,26.45587352
Finland,FIN,2003,22.60868534
Finland,FIN,2004,29.85730095
Finland,FIN,2005,33.24927035
Finland,FIN,2006,27.29371173
Finland,FIN,2007,29.93784233
Finland,FIN,2008,35.8779316
Finland,FIN,2009,30.10864588
Finland,FIN,2010,29.99107519
Finland,FIN,2011,32.89070897
Finland,FIN,2012,40.56184403
Finland,FIN,2013,35.96699272
Finland,FIN,2014,38.58105826
France,FRA,1990,13.36987864
France,FRA,1991,13.22019787
France,FRA,1992,15.45397827
France,FRA,1993,14.23835419
France,FRA,1994,17.05819513
France,FRA,1995,15.36112508
France,FRA,1996,13.44862126
France,FRA,1997,13.26453416
France,FRA,1998,12.76785749
France,FRA,1999,14.4667397
France,FRA,2000,12.96787647
France,FRA,2001,14.25637189
France,FRA,2002,11.59727616
France,FRA,2003,11.23001795
France,FRA,2004,11.24298852
France,FRA,2005,9.860646697
France,FRA,2006,10.94757583
France,FRA,2007,11.69092631
France,FRA,2008,12.97920893
France,FRA,2009,13.12716357
France,FRA,2010,13.85735931
France,FRA,2011,11.57458832
France,FRA,2012,14.80619657
France,FRA,2013,17.04519207
France,FRA,2014,16.41103165
French Polynesia,PYF,1990,18.60274914
French Polynesia,PYF,1991,17.95099338
French Polynesia,PYF,1992,28.70662461
French Polynesia,PYF,1993,29.41176471
French Polynesia,PYF,1994,28.95522388
French Polynesia,PYF,1995,36.10315186
French Polynesia,PYF,1996,35.2238806
French Polynesia,PYF,1997,35.1744186
French Polynesia,PYF,1998,46.90630151
French Polynesia,PYF,1999,34.53671233
French Polynesia,PYF,2000,33.33333333
French Polynesia,PYF,2001,24.02826855
French Polynesia,PYF,2002,22.68041237
French Polynesia,PYF,2003,26.0051495
French Polynesia,PYF,2004,28.01912908
French Polynesia,PYF,2005,28.51236133
French Polynesia,PYF,2006,30.45814307
French Polynesia,PYF,2007,32.4231441
French Polynesia,PYF,2008,29.79171848
French Polynesia,PYF,2009,29.10687703
French Polynesia,PYF,2010,34.20441298
French Polynesia,PYF,2011,29.98566015
French Polynesia,PYF,2012,28.02489944
French Polynesia,PYF,2013,27.16119062
French Polynesia,PYF,2014,31.71712689
Gabon,GAB,1990,72.39263804
Gabon,GAB,1991,72.58883249
Gabon,GAB,1992,72.50755287
Gabon,GAB,1993,71.87187187
Gabon,GAB,1994,70.82551595
Gabon,GAB,1995,70.23705004
Gabon,GAB,1996,64.00329489
Gabon,GAB,1997,64.96815287
Gabon,GAB,1998,60.98287416
Gabon,GAB,1999,63.10240964
Gabon,GAB,2000,61.59695817
Gabon,GAB,2001,62.89978678
Gabon,GAB,2002,62.75303644
Gabon,GAB,2003,59.15309446
Gabon,GAB,2004,58.50649351
Gabon,GAB,2005,52.09656925
Gabon,GAB,2006,57.23723724
Gabon,GAB,2007,46.65513264
Gabon,GAB,2008,49.50603732
Gabon,GAB,2009,51.9346049
Gabon,GAB,2010,47.41200828
Gabon,GAB,2011,41.76094442
Gabon,GAB,2012,42.77080428
Gabon,GAB,2013,41.69611307
Gabon,GAB,2014,34.09378961
Gambia,GMB,1990,0
Gambia,GMB,1991,0
Gambia,GMB,1992,0
Gambia,GMB,1993,0
Gambia,GMB,1994,0
Gambia,GMB,1995,0
Gambia,GMB,1996,0
Gambia,GMB,1997,0
Gambia,GMB,1998,0
Gambia,GMB,1999,0
Gambia,GMB,2000,0
Gambia,GMB,2001,0
Gambia,GMB,2002,0
Gambia,GMB,2003,0
Gambia,GMB,2004,0
Gambia,GMB,2005,0
Gambia,GMB,2006,0
Gambia,GMB,2007,0
Gambia,GMB,2008,0
Gambia,GMB,2009,0
Gambia,GMB,2010,0
Gambia,GMB,2011,0
Gambia,GMB,2012,0
Gambia,GMB,2013,0
Gambia,GMB,2014,0
Georgia,GEO,1990,55.20985136
Georgia,GEO,1991,57.1351601
Georgia,GEO,1992,58.31091985
Georgia,GEO,1993,63.1468197
Georgia,GEO,1994,61.42960813
Georgia,GEO,1995,63.80917341
Georgia,GEO,1996,83.48406846
Georgia,GEO,1997,84.41993578
Georgia,GEO,1998,83.06609308
Georgia,GEO,1999,83.84745542
Georgia,GEO,2000,78.93318966
Georgia,GEO,2001,79.89044255
Georgia,GEO,2002,93.24789858
Georgia,GEO,2003,91.1452514
Georgia,GEO,2004,87.36279607
Georgia,GEO,2005,85.8125774
Georgia,GEO,2006,72.93810896
Georgia,GEO,2007,81.82909265
Georgia,GEO,2008,84.72731575
Georgia,GEO,2009,86.6090208
Georgia,GEO,2010,92.52271829
Georgia,GEO,2011,77.39846969
Georgia,GEO,2012,74.50232078
Georgia,GEO,2013,82.22487325
Georgia,GEO,2014,80.36833478
Germany,DEU,1990,3.486350771
Germany,DEU,1991,3.168752543
Germany,DEU,1992,3.697964293
Germany,DEU,1993,3.927370442
Germany,DEU,1994,4.461686389
Germany,DEU,1995,4.866989231
Germany,DEU,1996,4.821397117
Germany,DEU,1997,4.208309687
Germany,DEU,1998,4.508169269
Germany,DEU,1999,5.197223756
Germany,DEU,2000,6.198531223
Germany,DEU,2001,6.512444018
Germany,DEU,2002,7.642700282
Germany,DEU,2003,7.552977702
Germany,DEU,2004,9.267474493
Germany,DEU,2005,10.15021111
Germany,DEU,2006,11.32201311
Germany,DEU,2007,13.93800806
Germany,DEU,2008,14.6992339
Germany,DEU,2009,16.07855368
Germany,DEU,2010,16.72707367
Germany,DEU,2011,20.38328272
Germany,DEU,2012,23.00045854
Germany,DEU,2013,24.07254975
Germany,DEU,2014,26.13009657
Ghana,GHA,1990,100
Ghana,GHA,1991,100
Ghana,GHA,1992,100
Ghana,GHA,1993,99.65151275
Ghana,GHA,1994,99.54173486
Ghana,GHA,1995,99.68933944
Ghana,GHA,1996,99.96982043
Ghana,GHA,1997,99.49172234
Ghana,GHA,1998,77.53036437
Ghana,GHA,1999,83.58667529
Ghana,GHA,2000,91.49937699
Ghana,GHA,2001,84.09466853
Ghana,GHA,2002,69.24240341
Ghana,GHA,2003,66.06596396
Ghana,GHA,2004,87.44825302
Ghana,GHA,2005,82.92575133
Ghana,GHA,2006,66.65480427
Ghana,GHA,2007,53.4107194
Ghana,GHA,2008,74.42335416
Ghana,GHA,2009,76.76936816
Ghana,GHA,2010,68.81085866
Ghana,GHA,2011,67.50892857
Ghana,GHA,2012,67.12408516
Ghana,GHA,2013,63.98881206
Ghana,GHA,2014,64.73038648
Gibraltar,GIB,1990,0
Gibraltar,GIB,1991,0
Gibraltar,GIB,1992,0
Gibraltar,GIB,1993,0
Gibraltar,GIB,1994,0
Gibraltar,GIB,1995,0
Gibraltar,GIB,1996,0
Gibraltar,GIB,1997,0
Gibraltar,GIB,1998,0
Gibraltar,GIB,1999,0
Gibraltar,GIB,2000,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2002,0
Gibraltar,GIB,2003,0
Gibraltar,GIB,2004,0
Gibraltar,GIB,2005,0
Gibraltar,GIB,2006,0
Gibraltar,GIB,2007,0
Gibraltar,GIB,2008,0
Gibraltar,GIB,2009,0
Gibraltar,GIB,2010,0
Gibraltar,GIB,2011,0
Gibraltar,GIB,2012,0
Gibraltar,GIB,2013,0
Gibraltar,GIB,2014,0
Greece,GRC,1990,5.092739037
Greece,GRC,1991,8.675824637
Greece,GRC,1992,5.942243116
Greece,GRC,1993,6.109552403
Greece,GRC,1994,6.530298903
Greece,GRC,1995,8.629748904
Greece,GRC,1996,10.34165665
Greece,GRC,1997,9.050170932
Greece,GRC,1998,8.200519706
Greece,GRC,1999,9.626480413
Greece,GRC,2000,7.756668226
Greece,GRC,2001,5.524154043
Greece,GRC,2002,6.630827695
Greece,GRC,2003,10.17528711
Greece,GRC,2004,10.06240117
Greece,GRC,2005,10.77961196
Greece,GRC,2006,12.76026521
Greece,GRC,2007,7.325668543
Greece,GRC,2008,9.139750763
Greece,GRC,2009,13.39738763
Greece,GRC,2010,18.34155525
Greece,GRC,2011,13.76157642
Greece,GRC,2012,16.70369091
Greece,GRC,2013,25.12343734
Greece,GRC,2014,24.18806984
Greenland,GRL,1990,0
Greenland,GRL,1991,0
Greenland,GRL,1992,0
Greenland,GRL,1993,0
Greenland,GRL,1994,0
Greenland,GRL,1995,0
Greenland,GRL,1996,0
Greenland,GRL,1997,0
Greenland,GRL,1998,0
Greenland,GRL,1999,65.8218126
Greenland,GRL,2000,65.03230711
Greenland,GRL,2001,57.06521739
Greenland,GRL,2002,65.43032049
Greenland,GRL,2003,64.24740794
Greenland,GRL,2004,56.96052241
Greenland,GRL,2005,57.19515629
Greenland,GRL,2006,51.18767946
Greenland,GRL,2007,52.42993057
Greenland,GRL,2008,52.04949729
Greenland,GRL,2009,46.27662034
Greenland,GRL,2010,55.51527364
Greenland,GRL,2011,59.78984401
Greenland,GRL,2012,60.03569769
Greenland,GRL,2013,66.44918946
Greenland,GRL,2014,68.34753765
Grenada,GRD,1990,0
Grenada,GRD,1991,0
Grenada,GRD,1992,0
Grenada,GRD,1993,0
Grenada,GRD,1994,0
Grenada,GRD,1995,0
Grenada,GRD,1996,0
Grenada,GRD,1997,0
Grenada,GRD,1998,0
Grenada,GRD,1999,0
Grenada,GRD,2000,0
Grenada,GRD,2001,0
Grenada,GRD,2002,0
Grenada,GRD,2003,0
Grenada,GRD,2004,0
Grenada,GRD,2005,0
Grenada,GRD,2006,0
Grenada,GRD,2007,0
Grenada,GRD,2008,0
Grenada,GRD,2009,0
Grenada,GRD,2010,0
Grenada,GRD,2011,0
Grenada,GRD,2012,0
Grenada,GRD,2013,0
Grenada,GRD,2014,0
Guam,GUM,1990,0
Guam,GUM,1991,0
Guam,GUM,1992,0
Guam,GUM,1993,0
Guam,GUM,1994,0
Guam,GUM,1995,0
Guam,GUM,1996,0
Guam,GUM,1997,0
Guam,GUM,1998,0
Guam,GUM,1999,0
Guam,GUM,2000,0
Guam,GUM,2001,0
Guam,GUM,2002,0
Guam,GUM,2003,0
Guam,GUM,2004,0
Guam,GUM,2005,0
Guam,GUM,2006,0
Guam,GUM,2007,0
Guam,GUM,2008,0
Guam,GUM,2009,0
Guam,GUM,2010,0
Guam,GUM,2011,0
Guam,GUM,2012,0
Guam,GUM,2013,0
Guam,GUM,2014,0
Guatemala,GTM,1990,91.62854529
Guatemala,GTM,1991,89.5888014
Guatemala,GTM,1992,62.75121275
Guatemala,GTM,1993,66.27260083
Guatemala,GTM,1994,65.26655897
Guatemala,GTM,1995,66.4399093
Guatemala,GTM,1996,68.64431919
Guatemala,GTM,1997,68.22241429
Guatemala,GTM,1998,55.72262118
Guatemala,GTM,1999,57.01331275
Guatemala,GTM,2000,51.71957672
Guatemala,GTM,2001,47.97677992
Guatemala,GTM,2002,41.73800678
Guatemala,GTM,2003,49.21421492
Guatemala,GTM,2004,44.77961253
Guatemala,GTM,2005,47.48415952
Guatemala,GTM,2006,51.95934362
Guatemala,GTM,2007,47.62448607
Guatemala,GTM,2008,55.4140858
Guatemala,GTM,2009,49.11020228
Guatemala,GTM,2010,63.84797031
Guatemala,GTM,2011,64.43742512
Guatemala,GTM,2012,66.88270293
Guatemala,GTM,2013,67.16733871
Guatemala,GTM,2014,68.60606061
Guinea,GIN,1990,33.78378378
Guinea,GIN,1991,34.03441683
Guinea,GIN,1992,34.28571429
Guinea,GIN,1993,34.33962264
Guinea,GIN,1994,34.58646617
Guinea,GIN,1995,34.45065177
Guinea,GIN,1996,43.78980892
Guinea,GIN,1997,44.79004666
Guinea,GIN,1998,51.56054931
Guinea,GIN,1999,52.75397797
Guinea,GIN,2000,55.96933187
Guinea,GIN,2001,57.26141079
Guinea,GIN,2002,58.62068966
Guinea,GIN,2003,44.49388209
Guinea,GIN,2004,57.04008222
Guinea,GIN,2005,54.22612514
Guinea,GIN,2006,52.80641466
Guinea,GIN,2007,55.29290853
Guinea,GIN,2008,49.18570336
Guinea,GIN,2009,46.00677156
Guinea,GIN,2010,49.46775204
Guinea,GIN,2011,46.50640306
Guinea,GIN,2012,45.83644511
Guinea,GIN,2013,48.43247588
Guinea,GIN,2014,48.27586207
Guinea-Bissau,GNB,1990,0
Guinea-Bissau,GNB,1991,0
Guinea-Bissau,GNB,1992,0
Guinea-Bissau,GNB,1993,0
Guinea-Bissau,GNB,1994,0
Guinea-Bissau,GNB,1995,0
Guinea-Bissau,GNB,1996,0
Guinea-Bissau,GNB,1997,0
Guinea-Bissau,GNB,1998,0
Guinea-Bissau,GNB,1999,0
Guinea-Bissau,GNB,2000,0
Guinea-Bissau,GNB,2001,0
Guinea-Bissau,GNB,2002,0
Guinea-Bissau,GNB,2003,0
Guinea-Bissau,GNB,2004,0
Guinea-Bissau,GNB,2005,0
Guinea-Bissau,GNB,2006,0
Guinea-Bissau,GNB,2007,0
Guinea-Bissau,GNB,2008,0
Guinea-Bissau,GNB,2009,0
Guinea-Bissau,GNB,2010,0
Guinea-Bissau,GNB,2011,0
Guinea-Bissau,GNB,2012,0
Guinea-Bissau,GNB,2013,0
Guinea-Bissau,GNB,2014,0
Guyana,GUY,1990,1.602564103
Guyana,GUY,1991,2
Guyana,GUY,1992,2.145922747
Guyana,GUY,1993,2.083333333
Guyana,GUY,1994,0.881834215
Guyana,GUY,1995,0.872600349
Guyana,GUY,1996,0.726849833
Guyana,GUY,1997,0.631313131
Guyana,GUY,1998,0.585480094
Guyana,GUY,1999,0
Guyana,GUY,2000,0
Guyana,GUY,2001,0
Guyana,GUY,2002,0
Guyana,GUY,2003,0
Guyana,GUY,2004,0
Guyana,GUY,2005,0
Guyana,GUY,2006,0
Guyana,GUY,2007,0
Guyana,GUY,2008,0
Guyana,GUY,2009,0
Guyana,GUY,2010,0
Guyana,GUY,2011,0
Guyana,GUY,2012,0
Guyana,GUY,2013,0
Guyana,GUY,2014,0
Haiti,HTI,1990,79.39698492
Haiti,HTI,1991,74.57264957
Haiti,HTI,1992,75.88652482
Haiti,HTI,1993,75.27472527
Haiti,HTI,1994,82.91814947
Haiti,HTI,1995,51.11111111
Haiti,HTI,1996,44.95867769
Haiti,HTI,1997,33.05785124
Haiti,HTI,1998,46.15384615
Haiti,HTI,1999,58.02292264
Haiti,HTI,2000,51.73674589
Haiti,HTI,2001,47.64309764
Haiti,HTI,2002,47.53199269
Haiti,HTI,2003,47.6635514
Haiti,HTI,2004,47.53199269
Haiti,HTI,2005,47.6618705
Haiti,HTI,2006,47.54385965
Haiti,HTI,2007,32.90598291
Haiti,HTI,2008,37.24279835
Haiti,HTI,2009,28.71012483
Haiti,HTI,2010,30.15332198
Haiti,HTI,2011,12.83138918
Haiti,HTI,2012,20.09090909
Haiti,HTI,2013,13.36492891
Haiti,HTI,2014,8.712487899
High income,,1990,16.49314505
High income,,1991,16.14627491
High income,,1992,15.96781003
High income,,1993,16.40527523
High income,,1994,15.64069901
High income,,1995,16.04326956
High income,,1996,15.94453772
High income,,1997,15.83839589
High income,,1998,15.12227369
High income,,1999,14.84396973
High income,,2000,14.69241692
High income,,2001,14.02230401
High income,,2002,14.21758291
High income,,2003,14.02341786
High income,,2004,14.11561771
High income,,2005,14.16950215
High income,,2006,14.49621345
High income,,2007,14.45780886
High income,,2008,15.26050257
High income,,2009,16.32555796
High income,,2010,16.44050264
High income,,2011,17.71465912
High income,,2012,18.58774738
High income,,2013,19.79126976
High income,,2014,20.56362253
Honduras,HND,1990,98.27511859
Honduras,HND,1991,98.55072464
Honduras,HND,1992,93.55527102
Honduras,HND,1993,88.1342701
Honduras,HND,1994,77.81584582
Honduras,HND,1995,61.32697947
Honduras,HND,1996,66.48190414
Honduras,HND,1997,66.48596939
Honduras,HND,1998,56.31039531
Honduras,HND,1999,62.14722141
Honduras,HND,2000,61.91128149
Honduras,HND,2001,49.25334706
Honduras,HND,2002,39.96590356
Honduras,HND,2003,39.17548501
Honduras,HND,2004,29.96702391
Honduras,HND,2005,32.94663573
Honduras,HND,2006,36.92821369
Honduras,HND,2007,37.60063141
Honduras,HND,2008,37.99053291
Honduras,HND,2009,44.75471698
Honduras,HND,2010,47.80876494
Honduras,HND,2011,46.7790409
Honduras,HND,2012,49.30232558
Honduras,HND,2013,46.7550161
Honduras,HND,2014,43.82931077
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.002589533
Hong Kong,HKG,2007,0.002567262
Hong Kong,HKG,2008,0.002631995
Hong Kong,HKG,2009,0.002581844
Hong Kong,HKG,2010,0.242269518
Hong Kong,HKG,2011,0.204561727
Hong Kong,HKG,2012,0.234270415
Hong Kong,HKG,2013,0.242606875
Hong Kong,HKG,2014,0.248107864
Hungary,HUN,1990,0.685750457
Hungary,HUN,1991,0.727563996
Hungary,HUN,1992,0.643837778
Hungary,HUN,1993,0.622816345
Hungary,HUN,1994,0.614650157
Hungary,HUN,1995,0.643776824
Hungary,HUN,1996,0.732402394
Hungary,HUN,1997,0.759951408
Hungary,HUN,1998,0.578112396
Hungary,HUN,1999,0.65024318
Hungary,HUN,2000,0.690517462
Hungary,HUN,2001,0.705753124
Hungary,HUN,2002,0.655474735
Hungary,HUN,2003,0.984038659
Hungary,HUN,2004,2.776788893
Hungary,HUN,2005,5.229891487
Hungary,HUN,2006,4.163529379
Hungary,HUN,2007,4.712212212
Hungary,HUN,2008,5.888819488
Hungary,HUN,2009,8.062270246
Hungary,HUN,2010,8.081132429
Hungary,HUN,2011,7.518254255
Hungary,HUN,2012,7.639670853
Hungary,HUN,2013,9.204054009
Hungary,HUN,2014,10.68060332
Iceland,ISL,1990,99.86696231
Iceland,ISL,1991,99.84423676
Iceland,ISL,1992,99.86801584
Iceland,ISL,1993,99.89422467
Iceland,ISL,1994,99.89539749
Iceland,ISL,1995,99.81931339
Iceland,ISL,1996,99.90240094
Iceland,ISL,1997,99.92839241
Iceland,ISL,1998,99.92039484
Iceland,ISL,1999,99.93043962
Iceland,ISL,2000,99.93492972
Iceland,ISL,2001,99.9502054
Iceland,ISL,2002,99.92870722
Iceland,ISL,2003,99.92941176
Iceland,ISL,2004,99.95361243
Iceland,ISL,2005,99.9424361
Iceland,ISL,2006,99.95971803
Iceland,ISL,2007,99.97495199
Iceland,ISL,2008,99.9878545
Iceland,ISL,2009,99.98811928
Iceland,ISL,2010,99.98827598
Iceland,ISL,2011,99.98837952
Iceland,ISL,2012,99.98290501
Iceland,ISL,2013,99.97240009
Iceland,ISL,2014,99.98344554
India,IND,1990,24.48929396
India,IND,1991,22.80740221
India,IND,1992,20.75265214
India,IND,1993,19.55881334
India,IND,1994,21.21909967
India,IND,1995,17.26053911
India,IND,1996,15.76729394
India,IND,1997,16.01513081
India,IND,1998,16.70110829
India,IND,1999,15.25807575
India,IND,2000,13.59094803
India,IND,2001,13.20704353
India,IND,2002,12.05516116
India,IND,2003,13.46942476
India,IND,2004,14.4825005
India,IND,2005,16.61901808
India,IND,2006,17.54042472
India,IND,2007,17.86408569
India,IND,2008,16.50983374
India,IND,2009,15.66005525
India,IND,2010,16.04374444
India,IND,2011,17.31696286
India,IND,2012,15.73297336
India,IND,2013,16.85248182
India,IND,2014,15.40960915
Indonesia,IDN,1990,20.9171335
Indonesia,IDN,1991,20.55704339
Indonesia,IDN,1992,23.83831571
Indonesia,IDN,1993,19.7753304
Indonesia,IDN,1994,15.65676233
Indonesia,IDN,1995,16.4630953
Indonesia,IDN,1996,15.53068336
Indonesia,IDN,1997,10.33942139
Indonesia,IDN,1998,15.76539635
Indonesia,IDN,1999,14.12326136
Indonesia,IDN,2000,15.95606751
Indonesia,IDN,2001,17.47486519
Indonesia,IDN,2002,14.9532883
Indonesia,IDN,2003,13.6385363
Indonesia,IDN,2004,13.60651781
Indonesia,IDN,2005,13.60553286
Indonesia,IDN,2006,12.2587772
Indonesia,IDN,2007,12.9038839
Indonesia,IDN,2008,13.31583247
Indonesia,IDN,2009,13.2330616
Indonesia,IDN,2010,15.85402492
Indonesia,IDN,2011,11.99289052
Indonesia,IDN,2012,11.24107732
Indonesia,IDN,2013,12.33713525
Indonesia,IDN,2014,11.43619698
Iran,IRN,1990,10.29237589
Iran,IRN,1991,11.00333718
Iran,IRN,1992,13.87675462
Iran,IRN,1993,12.89039945
Iran,IRN,1994,9.0927966
Iran,IRN,1995,8.576034643
Iran,IRN,1996,8.134966489
Iran,IRN,1997,7.087403467
Iran,IRN,1998,6.80429908
Iran,IRN,1999,4.419703104
Iran,IRN,2000,3.037843271
Iran,IRN,2001,3.910769018
Iran,IRN,2002,5.72862754
Iran,IRN,2003,7.229753441
Iran,IRN,2004,6.394756707
Iran,IRN,2005,9.080342303
Iran,IRN,2006,9.544742114
Iran,IRN,2007,8.887864853
Iran,IRN,2008,2.423437281
Iran,IRN,2009,3.369923657
Iran,IRN,2010,4.163393559
Iran,IRN,2011,5.122640095
Iran,IRN,2012,4.985527537
Iran,IRN,2013,5.707720798
Iran,IRN,2014,5.195386896
Iraq,IRQ,1990,10.83333333
Iraq,IRQ,1991,4.324843825
Iraq,IRQ,1992,2.766798419
Iraq,IRQ,1993,2.281368821
Iraq,IRQ,1994,2
Iraq,IRQ,1995,1.916417308
Iraq,IRQ,1996,1.897406877
Iraq,IRQ,1997,1.915026863
Iraq,IRQ,1998,1.916303118
Iraq,IRQ,1999,1.916801318
Iraq,IRQ,2000,1.915360502
Iraq,IRQ,2001,1.916219652
Iraq,IRQ,2002,1.5267401
Iraq,IRQ,2003,1.527875794
Iraq,IRQ,2004,1.526552098
Iraq,IRQ,2005,19.73684211
Iraq,IRQ,2006,18.02323862
Iraq,IRQ,2007,17.25787526
Iraq,IRQ,2008,9.447516808
Iraq,IRQ,2009,8.526435385
Iraq,IRQ,2010,9.746871677
Iraq,IRQ,2011,6.30206111
Iraq,IRQ,2012,9.544091442
Iraq,IRQ,2013,8.142480572
Iraq,IRQ,2014,4.325050171
Ireland,IRL,1990,4.898446834
Ireland,IRL,1991,4.996651038
Ireland,IRL,1992,5.209125475
Ireland,IRL,1993,4.830020435
Ireland,IRL,1994,5.579985738
Ireland,IRL,1995,4.141104294
Ireland,IRL,1996,4.032769556
Ireland,IRL,1997,4.108893291
Ireland,IRL,1998,5.603985056
Ireland,IRL,1999,5.164254537
Ireland,IRL,2000,5.005702699
Ireland,IRL,2001,4.169373173
Ireland,IRL,2002,5.562935233
Ireland,IRL,2003,4.577450625
Ireland,IRL,2004,5.528455285
Ireland,IRL,2005,7.308983064
Ireland,IRL,2006,9.127452427
Ireland,IRL,2007,10.03339678
Ireland,IRL,2008,11.99679016
Ireland,IRL,2009,14.69346877
Ireland,IRL,2010,13.0805388
Ireland,IRL,2011,19.74594162
Ireland,IRL,2012,19.17263035
Ireland,IRL,2013,21.79323177
Ireland,IRL,2014,24.52467832
Israel,ISR,1990,0.014355441
Israel,ISR,1991,0.027888817
Israel,ISR,1992,0.115335667
Israel,ISR,1993,0.099942341
Israel,ISR,1994,0.080917534
Israel,ISR,1995,0.082169269
Israel,ISR,1996,0.073775783
Israel,ISR,1997,0.071225071
Israel,ISR,1998,0.065867475
Israel,ISR,1999,0.084151473
Israel,ISR,2000,0.072665901
Israel,ISR,2001,0.045505222
Israel,ISR,2002,0.07032967
Israel,ISR,2003,0.091409621
Israel,ISR,2004,0.082489054
Israel,ISR,2005,0.080243611
Israel,ISR,2006,0.049448159
Israel,ISR,2007,0.0446163
Israel,ISR,2008,0.056138381
Israel,ISR,2009,0.179973822
Israel,ISR,2010,0.290146951
Israel,ISR,2011,0.50436502
Israel,ISR,2012,0.768217386
Israel,ISR,2013,0.931150321
Israel,ISR,2014,1.514478812
Italy,ITA,1990,16.37602218
Italy,ITA,1991,20.84651337
Italy,ITA,1992,20.55391884
Italy,ITA,1993,20.57976291
