Country,Code,Year,Traditional biofuels,"Other renewables (modern biofuels, geothermal, wave & tidal)",Wind,Solar PV,Hydropower,Total
Germany,DEU,1980,,1.96625378,0,0,,1.96625378
Germany,DEU,1981,,1.804237651,0,0,,1.804237651
Germany,DEU,1982,,1.798813004,0,0,,1.798813004
Germany,DEU,1983,,1.540238155,0,0,,1.540238155
Germany,DEU,1984,,1.642944808,0,0,,1.642944808
Germany,DEU,1985,,1.644029738,0,0,,1.644029738
Germany,DEU,1986,,1.595569556,0.001,0,,1.596569556
Germany,DEU,1987,,1.445849294,0.002,0,,1.447849294
Germany,DEU,1988,,1.637881804,0.008,0,,1.645881804
Germany,DEU,1989,,1.749267893,0.026,0,,1.775267893
Germany,DEU,1990,,1.435,0.071,0.001,,1.507
Germany,DEU,1991,,1.471,0.1,0.001,,1.572
Germany,DEU,1992,,1.558,0.275,0.004,,1.837
Germany,DEU,1993,,1.635,0.6,0.003,,2.238
Germany,DEU,1994,,1.875,0.909,0.007,,2.791
Germany,DEU,1995,,2.01,1.5,0.007,,3.517
Germany,DEU,1996,,2.098,2.032,0.012,,4.142
Germany,DEU,1997,,2.273,2.966,0.018,,5.257
Germany,DEU,1998,,3.256,4.489,0.035,,7.78
Germany,DEU,1999,,3.585,5.528,0.03,,9.143
Germany,DEU,2000,,4.731,9.513,0.06,,14.304
Germany,DEU,2001,,5.214,10.509,0.076,,15.799
Germany,DEU,2002,,6.048,15.786,0.162,,21.996
Germany,DEU,2003,,8.841,18.713,0.313,,27.867
Germany,DEU,2004,,10.4712,25.509,0.557,,36.5372
Germany,DEU,2005,,14.3542,27.229,1.282,,42.8652
Germany,DEU,2006,,18.7004,30.71,2.22,,51.6304
Germany,DEU,2007,,24.3634,39.713,3.075,,67.1514
Germany,DEU,2008,,27.8096,40.574,4.42,,72.8036
Germany,DEU,2009,,30.6498,38.648,6.583,,75.8808
Germany,DEU,2010,,33.9527,37.795,11.729,,83.4767
Germany,DEU,2011,,36.9098,48.891,19.599,,105.3998
Germany,DEU,2012,,43.2414,50.681,26.38,,120.3024
Germany,DEU,2013,,45.607,51.721,31.01,,128.338
Germany,DEU,2014,,48.399,57.379,36.056,,141.834
Germany,DEU,2015,,50.455,79.206,38.726,,168.387
Germany,DEU,2016,,51.751,77.4,38.2,,167.351
Greece,GRC,1965,,0,0,0,,0
Greece,GRC,1966,,0,0,0,,0
Greece,GRC,1967,,0,0,0,,0
Greece,GRC,1968,,0,0,0,,0
Greece,GRC,1969,,0,0,0,,0
Greece,GRC,1970,,0,0,0,,0
Greece,GRC,1971,,0,0,0,,0
Greece,GRC,1972,,0,0,0,,0
Greece,GRC,1973,,0,0,0,,0
Greece,GRC,1974,,0,0,0,,0
Greece,GRC,1975,,0,0,0,,0
Greece,GRC,1976,,0,0,0,,0
Greece,GRC,1977,,0,0,0,,0
Greece,GRC,1978,,0,0,0,,0
Greece,GRC,1979,,0,0,0,,0
Greece,GRC,1980,,0,0,0,,0
Greece,GRC,1981,,0,0,0,,0
Greece,GRC,1982,,0,0,0,,0
Greece,GRC,1983,,0,0,0,,0
Greece,GRC,1984,,0,0,0,,0
Greece,GRC,1985,,0,0,0,,0
Greece,GRC,1986,,0,0,0,,0
Greece,GRC,1987,,0,0.001,0,,0.001
Greece,GRC,1988,,0,0.001,0,,0.001
Greece,GRC,1989,,0,0.001,0,,0.001
Greece,GRC,1990,,0,0.002,0,,0.002
Greece,GRC,1991,,0,0.002,0,,0.002
Greece,GRC,1992,,0.001,0.008,0,,0.009
Greece,GRC,1993,,0.001,0.047,0,,0.048
Greece,GRC,1994,,0.001,0.037,0,,0.038
Greece,GRC,1995,,0.001,0.034,0,,0.035
Greece,GRC,1996,,0,0.036,0,,0.036
Greece,GRC,1997,,0,0.037,0,,0.037
Greece,GRC,1998,,0,0.073,0,,0.073
Greece,GRC,1999,,0.001,0.162,0,,0.163
Greece,GRC,2000,,0,0.451,0,,0.451
Greece,GRC,2001,,0.079,0.756,0,,0.835
Greece,GRC,2002,,0.126,0.651,0,,0.777
Greece,GRC,2003,,0.105,1.021,0,,1.126
Greece,GRC,2004,,0.123,1.121,0.001,,1.245
Greece,GRC,2005,,0.122,1.266,0.001,,1.389
Greece,GRC,2006,,0.114,1.699,0.001,,1.814
Greece,GRC,2007,,0.184,1.818,0.001,,2.003
Greece,GRC,2008,,0.191,2.242,0.005,,2.438
Greece,GRC,2009,,0.218,2.543,0.05,,2.811
Greece,GRC,2010,,0.19,2.714,0.158,,3.062
Greece,GRC,2011,,0.207,3.315,0.61,,4.132
Greece,GRC,2012,,0.204,3.85,1.694,,5.748
Greece,GRC,2013,,0.216,4.139,3.648,,8.003
Greece,GRC,2014,,0.22,3.689,3.792,,7.701
Greece,GRC,2015,,0.231,4.621,3.9,,8.752
Greece,GRC,2016,,0.2346354,4.966533,3.98623,,9.1873984
Hong Kong,HKG,1965,,0,0,0,,0
Hong Kong,HKG,1966,,0,0,0,,0
Hong Kong,HKG,1967,,0,0,0,,0
Hong Kong,HKG,1968,,0,0,0,,0
Hong Kong,HKG,1969,,0,0,0,,0
Hong Kong,HKG,1970,,0,0,0,,0
Hong Kong,HKG,1971,,0,0,0,,0
Hong Kong,HKG,1972,,0,0,0,,0
Hong Kong,HKG,1973,,0,0,0,,0
Hong Kong,HKG,1974,,0,0,0,,0
Hong Kong,HKG,1975,,0,0,0,,0
Hong Kong,HKG,1976,,0,0,0,,0
Hong Kong,HKG,1977,,0,0,0,,0
Hong Kong,HKG,1978,,0,0,0,,0
Hong Kong,HKG,1979,,0,0,0,,0
Hong Kong,HKG,1980,,0,0,0,,0
Hong Kong,HKG,1981,,0,0,0,,0
Hong Kong,HKG,1982,,0,0,0,,0
Hong Kong,HKG,1983,,0,0,0,,0
Hong Kong,HKG,1984,,0,0,0,,0
Hong Kong,HKG,1985,,0,0,0,,0
Hong Kong,HKG,1986,,0,0,0,,0
Hong Kong,HKG,1987,,0,0,0,,0
Hong Kong,HKG,1988,,0,0,0,,0
Hong Kong,HKG,1989,,0,0,0,,0
Hong Kong,HKG,1990,,0,0,0,,0
Hong Kong,HKG,1991,,0,0,0,,0
Hong Kong,HKG,1992,,0,0,0,,0
Hong Kong,HKG,1993,,0,0,0,,0
Hong Kong,HKG,1994,,0,0,0,,0
Hong Kong,HKG,1995,,0,0,0,,0
Hong Kong,HKG,1996,,0,0,0,,0
Hong Kong,HKG,1997,,0,0,0,,0
Hong Kong,HKG,1998,,0,0,0,,0
Hong Kong,HKG,1999,,0,0,0,,0
Hong Kong,HKG,2000,,0,0,0,,0
Hong Kong,HKG,2001,,0,0,0,,0
Hong Kong,HKG,2002,,0,0,0,,0
Hong Kong,HKG,2003,,0,0,0,,0
Hong Kong,HKG,2004,,0,0,0,,0
Hong Kong,HKG,2005,,0,0,0,,0
Hong Kong,HKG,2006,,0,0.000694,0,,0.000694
Hong Kong,HKG,2007,,0,0.000865,0,,0.000865
Hong Kong,HKG,2008,,0,0.000807,0,,0.000807
Hong Kong,HKG,2009,,0,0.001099,0,,0.001099
Hong Kong,HKG,2010,,0.092,0.001041,0.00035,,0.093391
Hong Kong,HKG,2011,,0.078,0.000868,0.000691,,0.079559
Hong Kong,HKG,2012,,0.089,0.001053,0.000854,,0.090907
Hong Kong,HKG,2013,,0.092,0.000836,0.001112,,0.093948
Hong Kong,HKG,2014,,0.096,0.0009,0.001102,,0.098002
Hong Kong,HKG,2015,,0.096,0.000811,0.00103,,0.097841
Hong Kong,HKG,2016,,0.096263014,0.000492,0.000979,,0.097734014
Hungary,HUN,1965,,0,0,0,,0
Hungary,HUN,1966,,0,0,0,,0
Hungary,HUN,1967,,0,0,0,,0
Hungary,HUN,1968,,0,0,0,,0
Hungary,HUN,1969,,0,0,0,,0
Hungary,HUN,1970,,0,0,0,,0
Hungary,HUN,1971,,0,0,0,,0
Hungary,HUN,1972,,0,0,0,,0
Hungary,HUN,1973,,0,0,0,,0
Hungary,HUN,1974,,0,0,0,,0
Hungary,HUN,1975,,0,0,0,,0
Hungary,HUN,1976,,0,0,0,,0
Hungary,HUN,1977,,0,0,0,,0
Hungary,HUN,1978,,0,0,0,,0
Hungary,HUN,1979,,0,0,0,,0
Hungary,HUN,1980,,0,0,0,,0
Hungary,HUN,1981,,0,0,0,,0
Hungary,HUN,1982,,0,0,0,,0
Hungary,HUN,1983,,0,0,0,,0
Hungary,HUN,1984,,0,0,0,,0
Hungary,HUN,1985,,0,0,0,,0
Hungary,HUN,1986,,0,0,0,,0
Hungary,HUN,1987,,0,0,0,,0
Hungary,HUN,1988,,0,0,0,,0
Hungary,HUN,1989,,0,0,0,,0
Hungary,HUN,1990,,0,0,0,,0
Hungary,HUN,1991,,0,0,0,,0
Hungary,HUN,1992,,0,0,0,,0
Hungary,HUN,1993,,0,0,0,,0
Hungary,HUN,1994,,0,0,0,,0
Hungary,HUN,1995,,0.008,0,0,,0.008
Hungary,HUN,1996,,0.008,0,0,,0.008
Hungary,HUN,1997,,0.01,0,0,,0.01
Hungary,HUN,1998,,0.007,0,0,,0.007
Hungary,HUN,1999,,0.009,0,0,,0.009
Hungary,HUN,2000,,0.01,0,0,,0.01
Hungary,HUN,2001,,0.014,0.001,0,,0.015
Hungary,HUN,2002,,0.012,0.001,0,,0.013
Hungary,HUN,2003,,0.127,0.004,0,,0.131
Hungary,HUN,2004,,0.7,0.006,0,,0.706
Hungary,HUN,2005,,1.599,0.01,0,,1.609
Hungary,HUN,2006,,1.171,0.043,0,,1.214
Hungary,HUN,2007,,1.421,0.11,0,,1.531
Hungary,HUN,2008,,1.829,0.205,0.001,,2.035
Hungary,HUN,2009,,2.223,0.331,0.001,,2.555
Hungary,HUN,2010,,2.297,0.527,0.001,,2.825
Hungary,HUN,2011,,1.859,0.626,0.001,,2.486
Hungary,HUN,2012,,1.655,0.771181,0.008,,2.434181
Hungary,HUN,2013,,1.832,0.717905,0.025,,2.574905
Hungary,HUN,2014,,2.126,0.65654,0.056,,2.83854
Hungary,HUN,2015,,2.161,0.693,0.123,,2.977
Hungary,HUN,2016,,2.569977,0.688862687,0.197842594,,3.456682281
India,IND,1965,,0,0,0,,0
India,IND,1966,,0,0,0,,0
India,IND,1967,,0,0,0,,0
India,IND,1968,,0,0,0,,0
India,IND,1969,,0,0,0,,0
India,IND,1970,,0,0,0,,0
India,IND,1971,,0,0,0,,0
India,IND,1972,,0,0,0,,0
India,IND,1973,,0,0,0,,0
India,IND,1974,,0,0,0,,0
India,IND,1975,,0,0,0,,0
India,IND,1976,,0,0,0,,0
India,IND,1977,,0,0,0,,0
India,IND,1978,,0,0,0,,0
India,IND,1979,,0,0,0,,0
India,IND,1980,,0,0,0,,0
India,IND,1981,,0,0,0,,0
India,IND,1982,,0,0,0,,0
India,IND,1983,,0,0,0,,0
India,IND,1984,,0,0,0,,0
India,IND,1985,,0,0,0,,0
India,IND,1986,,0,0,0,,0
India,IND,1987,,0,0,0,,0
India,IND,1988,,0,0,0,,0
India,IND,1989,,0,0,0,,0
India,IND,1990,,0.037586336,0.03030303,0,,0.067889367
India,IND,1991,,0.095071321,0.11291,0,,0.207981321
India,IND,1992,,0.119391892,0.08847,0,,0.207861892
India,IND,1993,,0.25204955,0.09477,0,,0.34681955
India,IND,1994,,0.380285285,0.19128,0,,0.571565285
India,IND,1995,,0.563795045,0.49647,0.001010101,,1.061275146
India,IND,1996,,0.756148649,0.87838,0.006060606,,1.640589255
India,IND,1997,,0.981666667,0.988,0.006060606,,1.975727273
India,IND,1998,,1.292527778,1.079,0.006060606,,2.377588384
India,IND,1999,,1.686078829,1.446,0.006060606,,3.138139435
India,IND,2000,,1.686078829,1.582,0.007070707,,3.275149536
India,IND,2001,,2.069149925,2.085,0.011111111,,4.165261036
India,IND,2002,,2.139900676,2.085,0.013131313,,4.238031989
India,IND,2003,,2.712539565,2.60448,0.016161616,,5.333181181
India,IND,2004,,3.314363138,5.22543,0.018181818,,8.557974956
India,IND,2005,,4.035136411,5.991,0.018181818,,10.04431823
India,IND,2006,,5.043776802,9.547,0.018181818,,14.60895862
India,IND,2007,,6.220008033,11.413,0.018181818,,17.65118985
India,IND,2008,,7.747339865,13.334,0.019191919,,21.10053178
India,IND,2009,,9.726592117,18.187,0.03030303,,27.94389515
India,IND,2010,,11.78,19.657,0.2543125,,31.6913125
India,IND,2011,,13.96,24.531,0.535015,,39.026015
India,IND,2012,,14.39643118,30.115,1.350595777,,45.86202696
India,IND,2013,,14.79352784,33.583,2.840703125,,51.21723097
India,IND,2014,,15.15129,33.32370453,4.372875,,52.84786953
India,IND,2015,,16.880985,32.74138,6.56638,,56.188745
India,IND,2016,,16.02966449,44.80165084,11.93914402,,72.77045935
Indonesia,IDN,1965,,0,0,0,,0
Indonesia,IDN,1966,,0,0,0,,0
Indonesia,IDN,1967,,0,0,0,,0
Indonesia,IDN,1968,,0,0,0,,0
Indonesia,IDN,1969,,0,0,0,,0
Indonesia,IDN,1970,,0,0,0,,0
Indonesia,IDN,1971,,0,0,0,,0
Indonesia,IDN,1972,,0,0,0,,0
Indonesia,IDN,1973,,0,0,0,,0
Indonesia,IDN,1974,,0,0,0,,0
Indonesia,IDN,1975,,0,0,0,,0
Indonesia,IDN,1976,,0,0,0,,0
Indonesia,IDN,1977,,0,0,0,,0
Indonesia,IDN,1978,,0,0,0,,0
Indonesia,IDN,1979,,0,0,0,,0
Indonesia,IDN,1980,,0,0,0,,0
Indonesia,IDN,1981,,0,0,0,,0
Indonesia,IDN,1982,,0,0,0,,0
Indonesia,IDN,1983,,0,0,0,,0
Indonesia,IDN,1984,,0,0,0,,0
Indonesia,IDN,1985,,0,0,0,,0
Indonesia,IDN,1986,,0,0,0,,0
Indonesia,IDN,1987,,0,0,0,,0
Indonesia,IDN,1988,,0,0,0,,0
Indonesia,IDN,1989,,0,0,0,,0
Indonesia,IDN,1990,,1.129263158,0,0,,1.129263158
Indonesia,IDN,1991,,1.053473684,0,0,,1.053473684
Indonesia,IDN,1992,,1.088210526,0,0,,1.088210526
Indonesia,IDN,1993,,1.094526316,0,0,,1.094526316
Indonesia,IDN,1994,,1.605352632,0,0,,1.605352632
Indonesia,IDN,1995,,2.215526316,0,0,,2.215526316
Indonesia,IDN,1996,,2.345,0,0,,2.345
Indonesia,IDN,1997,,2.770263158,0,0,,2.770263158
Indonesia,IDN,1998,,3.843947368,0,0,,3.843947368
Indonesia,IDN,1999,,3.898684211,0,0,,3.898684211
Indonesia,IDN,2000,,4.875,0,0,,4.875
Indonesia,IDN,2001,,6.039,0,0,,6.039
Indonesia,IDN,2002,,6.249,0,0,,6.249
Indonesia,IDN,2003,,6.309,0,0,,6.309
Indonesia,IDN,2004,,6.676,0,0,,6.676
Indonesia,IDN,2005,,6.626,0,0,,6.626
Indonesia,IDN,2006,,6.69035,0,0,,6.69035
Indonesia,IDN,2007,,7.057,2.00E-05,0,,7.05702
Indonesia,IDN,2008,,8.356,0.00027,0.00037,,8.35664
Indonesia,IDN,2009,,9.358,0.00367,0.0001,,9.36177
Indonesia,IDN,2010,,9.452,0.003636,0.00053,,9.456166
Indonesia,IDN,2011,,9.57243,0.00469,0.00077,,9.57789
Indonesia,IDN,2012,,9.67043,0.00461,0.00301,,9.67805
Indonesia,IDN,2013,,9.66168,0.0014,0.00559,,9.66867
Indonesia,IDN,2014,,10.260035,0.0019,0.01076,,10.272695
Indonesia,IDN,2015,,10.50095,0.0037,0.01878,,10.52343
Indonesia,IDN,2016,,11.19488667,0.014840548,0.093366167,,11.30309339
Iran,IRN,1965,,0,0,0,,0
Iran,IRN,1966,,0,0,0,,0
Iran,IRN,1967,,0,0,0,,0
Iran,IRN,1968,,0,0,0,,0
Iran,IRN,1969,,0,0,0,,0
Iran,IRN,1970,,0,0,0,,0
Iran,IRN,1971,,0,0,0,,0
Iran,IRN,1972,,0,0,0,,0
Iran,IRN,1973,,0,0,0,,0
Iran,IRN,1974,,0,0,0,,0
Iran,IRN,1975,,0,0,0,,0
Iran,IRN,1976,,0,0,0,,0
Iran,IRN,1977,,0,0,0,,0
Iran,IRN,1978,,0,0,0,,0
Iran,IRN,1979,,0,0,0,,0
Iran,IRN,1980,,0,0,0,,0
Iran,IRN,1981,,0,0,0,,0
Iran,IRN,1982,,0,0,0,,0
Iran,IRN,1983,,0,0,0,,0
Iran,IRN,1984,,0,0,0,,0
Iran,IRN,1985,,0,0,0,,0
Iran,IRN,1986,,0,0,0,,0
Iran,IRN,1987,,0,0,0,,0
Iran,IRN,1988,,0,0,0,,0
Iran,IRN,1989,,0,0,0,,0
Iran,IRN,1990,,0,0,0,,0
Iran,IRN,1991,,0,0,0,,0
Iran,IRN,1992,,0,0,0,,0
Iran,IRN,1993,,0,0,0,,0
Iran,IRN,1994,,0,0,0,,0
Iran,IRN,1995,,0,0,0,,0
Iran,IRN,1996,,0,0,0,,0
Iran,IRN,1997,,0,0,0,,0
Iran,IRN,1998,,0,0,0,,0
Iran,IRN,1999,,0,0.035,0,,0.035
Iran,IRN,2000,,0,0.037,0,,0.037
Iran,IRN,2001,,0,0.034,0,,0.034
Iran,IRN,2002,,0,0.03,0,,0.03
Iran,IRN,2003,,0,0.027,0,,0.027
Iran,IRN,2004,,0,0.047,0,,0.047
Iran,IRN,2005,,0,0.071,0,,0.071
Iran,IRN,2006,,0,0.125,0,,0.125
Iran,IRN,2007,,0,0.143,0,,0.143
Iran,IRN,2008,,0,0.196,0,,0.196
Iran,IRN,2009,,0.002,0.225,0,,0.227
Iran,IRN,2010,,0.01,0.163,0,,0.173
Iran,IRN,2011,,0.022,0.217,0,,0.239
Iran,IRN,2012,,0.023,0.207,0,,0.23
Iran,IRN,2013,,0.021,0.376,0,,0.397
Iran,IRN,2014,,0.047,0.358,0.000825,,0.405825
Iran,IRN,2015,,0.047,0.389637209,0.00165,,0.438287209
Iran,IRN,2016,,0.047128767,0.390704709,0.013236164,,0.45106964
Ireland,IRL,1965,,0,0,0,,0
Ireland,IRL,1966,,0,0,0,,0
Ireland,IRL,1967,,0,0,0,,0
Ireland,IRL,1968,,0,0,0,,0
Ireland,IRL,1969,,0,0,0,,0
Ireland,IRL,1970,,0,0,0,,0
Ireland,IRL,1971,,0,0,0,,0
Ireland,IRL,1972,,0,0,0,,0
Ireland,IRL,1973,,0,0,0,,0
Ireland,IRL,1974,,0,0,0,,0
Ireland,IRL,1975,,0,0,0,,0
Ireland,IRL,1976,,0,0,0,,0
Ireland,IRL,1977,,0,0,0,,0
Ireland,IRL,1978,,0,0,0,,0
Ireland,IRL,1979,,0,0,0,,0
Ireland,IRL,1980,,0,0,0,,0
Ireland,IRL,1981,,0,0,0,,0
Ireland,IRL,1982,,0,0,0,,0
Ireland,IRL,1983,,0,0,0,,0
Ireland,IRL,1984,,0,0,0,,0
Ireland,IRL,1985,,0,0,0,,0
Ireland,IRL,1986,,0,0,0,,0
Ireland,IRL,1987,,0,0,0,,0
Ireland,IRL,1988,,0,0,0,,0
Ireland,IRL,1989,,0,0,0,,0
Ireland,IRL,1990,,0,0,0,,0
Ireland,IRL,1991,,0,0,0,,0
Ireland,IRL,1992,,0,0.0050009,0,,0.0050009
Ireland,IRL,1993,,0,0.0150027,0,,0.0150027
Ireland,IRL,1994,,0,0.01900342,0,,0.01900342
Ireland,IRL,1995,,0,0.01600288,0,,0.01600288
Ireland,IRL,1996,,0.02700486,0.01400252,0,,0.04100738
Ireland,IRL,1997,,0.08101458,0.050009,0,,0.13102358
Ireland,IRL,1998,,0.0850153,0.16903042,0,,0.25404572
Ireland,IRL,1999,,0.09101638,0.18703366,0,,0.27805004
Ireland,IRL,2000,,0.0950171,0.24404392,0,,0.33906102
Ireland,IRL,2001,,0.09701746,0.33406012,0,,0.43107758
Ireland,IRL,2002,,0.08101458,0.38806984,0,,0.46908442
Ireland,IRL,2003,,0.08601548,0.45408172,0,,0.5400972
Ireland,IRL,2004,,0.10901962,0.6551179,0,,0.76413752
Ireland,IRL,2005,,0.130285447,1.112110144,0,,1.242395591
Ireland,IRL,2006,,0.128455818,1.622333167,0,,1.750788985
Ireland,IRL,2007,,0.170037836,1.958723057,0,,2.128760893
Ireland,IRL,2008,,0.208921506,2.410446818,0,,2.619368324
Ireland,IRL,2009,,0.251354476,2.955749215,0.000424236,,3.207527927
Ireland,IRL,2010,,0.315056213,2.815165684,0.000476107,,3.130698003
Ireland,IRL,2011,,0.336096782,4.381103159,0.000542081,,4.717742022
Ireland,IRL,2012,,0.439326552,4.011200122,0.000645929,,4.451172603
Ireland,IRL,2013,,0.48095159,4.542331953,0.000699463,,5.023983005
Ireland,IRL,2014,,0.536249307,5.140986328,0.000946215,,5.678181849
Ireland,IRL,2015,,0.476241666,6.574180747,0.001616621,,7.052039034
Ireland,IRL,2016,,0.502203472,6.151669638,0.005342642,,6.659215753
Israel,ISR,1965,,0,0,0,,0
Israel,ISR,1966,,0,0,0,,0
Israel,ISR,1967,,0,0,0,,0
Israel,ISR,1968,,0,0,0,,0
Israel,ISR,1969,,0,0,0,,0
Israel,ISR,1970,,0,0,0,,0
Israel,ISR,1971,,0,0,0,,0
Israel,ISR,1972,,0,0,0,,0
Israel,ISR,1973,,0,0,0,,0
Israel,ISR,1974,,0,0,0,,0
Israel,ISR,1975,,0,0,0,,0
Israel,ISR,1976,,0,0,0,,0
Israel,ISR,1977,,0,0,0,,0
Israel,ISR,1978,,0,0,0,,0
Israel,ISR,1979,,0,0,0,,0
Israel,ISR,1980,,0,0,0,,0
Israel,ISR,1981,,0,0,0,,0
Israel,ISR,1982,,0,0,0,,0
Israel,ISR,1983,,0,0,0,,0
Israel,ISR,1984,,0,0,0,,0
Israel,ISR,1985,,0,0,0,,0
Israel,ISR,1986,,0,0,0,,0
Israel,ISR,1987,,0,0,0,,0
Israel,ISR,1988,,0,0,0,,0
Israel,ISR,1989,,0,0,0,,0
Israel,ISR,1990,,0,0,0,,0
Israel,ISR,1991,,0,0,0,,0
Israel,ISR,1992,,0,0,0,,0
Israel,ISR,1993,,0,0,0,,0
Israel,ISR,1994,,0,0,0,,0
Israel,ISR,1995,,0,0,0,,0
Israel,ISR,1996,,0,0,0,,0
Israel,ISR,1997,,0,0,0,,0
Israel,ISR,1998,,0,0,0,,0
Israel,ISR,1999,,0,0,0,,0
Israel,ISR,2000,,0,0,0,,0
Israel,ISR,2001,,0,0.01010101,0,,0.01010101
Israel,ISR,2002,,0,0.011,0,,0.011
Israel,ISR,2003,,0,0.012,0,,0.012
Israel,ISR,2004,,0,0.011,0,,0.011
Israel,ISR,2005,,0,0.011,0,,0.011
Israel,ISR,2006,,0,0.01,0,,0.01
Israel,ISR,2007,,0,0.01,0,,0.01
Israel,ISR,2008,,0.007,0.009,0,,0.016
Israel,ISR,2009,,0.042,0.009,0.024,,0.075
Israel,ISR,2010,,0.061,0.008,0.07,,0.139
Israel,ISR,2011,,0.073,0.007,0.192,,0.272
Israel,ISR,2012,,0.076,0.006,0.369,,0.451
Israel,ISR,2013,,0.043,0.006,0.494,,0.543
Israel,ISR,2014,,0.062,0.006,0.84,,0.908
Israel,ISR,2015,,0.070275349,0.007,1.174724651,,1.252
Israel,ISR,2016,,0.070467885,0.007019178,1.643447184,,1.720934247
Italy,ITA,1965,,2.676,0,0,,2.676
Italy,ITA,1966,,3.351,0,0,,3.351
Italy,ITA,1967,,3.475,0,0,,3.475
Italy,ITA,1968,,3.617,0,0,,3.617
Italy,ITA,1969,,3.812,0,0,,3.812
Italy,ITA,1970,,4.228,0,0,,4.228
Italy,ITA,1971,,4.209,0,0,,4.209
Italy,ITA,1972,,3.807,0,0,,3.807
Italy,ITA,1973,,3.845,0,0,,3.845
Italy,ITA,1974,,4.245,0,0,,4.245
Italy,ITA,1975,,3.986,0,0,,3.986
Italy,ITA,1976,,3.812,0,0,,3.812
Italy,ITA,1977,,3.73,0,0,,3.73
Italy,ITA,1978,,3.811,0,0,,3.811
Italy,ITA,1979,,3.825,0,0,,3.825
Italy,ITA,1980,,3.96,0,0,,3.96
Italy,ITA,1981,,3.469,0,0,,3.469
Italy,ITA,1982,,3.521,0,0,,3.521
Italy,ITA,1983,,3.393,0,0,,3.393
Italy,ITA,1984,,3.472,0,0,,3.472
Italy,ITA,1985,,3.212,0,0,,3.212
Italy,ITA,1986,,3.683,0,0,,3.683
Italy,ITA,1987,,3.905,0,0,,3.905
Italy,ITA,1988,,3.995,0,0,,3.995
Italy,ITA,1989,,3.307,0.002,0.002020202,,3.311020202
Italy,ITA,1990,,3.411578947,0.001919192,0.004,,3.417498139
Italy,ITA,1991,,3.372526316,0.002878788,0.005,,3.380405104
Italy,ITA,1992,,3.955842105,0.001919192,0.009,,3.966761297
Italy,ITA,1993,,4.228052632,0.003838384,0.011,,4.242891015
Italy,ITA,1994,,4.004368421,0.006717172,0.011,,4.022085593
Italy,ITA,1995,,4.193894737,0.008636364,0.013,,4.2155311
Italy,ITA,1996,,4.711473684,0.031666667,0.014,,4.757140351
Italy,ITA,1997,,4.725,0.118,0.015,,4.858
Italy,ITA,1998,,5.443,0.232,0.016,,5.691
Italy,ITA,1999,,6.225,0.403,0.017,,6.645
Italy,ITA,2000,,6.611,0.563,0.018,,7.192
Italy,ITA,2001,,7.093,1.179,0.019,,8.291
Italy,ITA,2002,,8.085,1.404,0.021,,9.51
Italy,ITA,2003,,9.834,1.458,0.024,,11.316
Italy,ITA,2004,,11.074,1.847,0.029,,12.95
Italy,ITA,2005,,11.48,2.343,0.031,,13.854
Italy,ITA,2006,,12.272,2.971,0.035,,15.278
Italy,ITA,2007,,12.523,4.034,0.039,,16.596
Italy,ITA,2008,,13.043,4.861,0.193,,18.097
Italy,ITA,2009,,12.973,6.543,0.677,,20.193
Italy,ITA,2010,,14.816,9.1259,1.9057,,25.8476
Italy,ITA,2011,,16.4867,9.8564,10.7957,,37.1388
Italy,ITA,2012,,18.0786,13.4071,18.8617,,50.3474
Italy,ITA,2013,,22.7493,14.897,21.5886,,59.2349
Italy,ITA,2014,,24.6487,15.1783,22.3064,,62.1334
Italy,ITA,2015,,25.5807,14.8439,22.9422,,63.3668
Italy,ITA,2016,,25.77027705,17.61987586,22.89953951,,66.28969242
Japan,JPN,1965,,0,0,0,,0
Japan,JPN,1966,,0,0,0,,0
Japan,JPN,1967,,0,0,0,,0
Japan,JPN,1968,,0,0,0,,0
Japan,JPN,1969,,0,0,0,,0
Japan,JPN,1970,,0.242704,0,0,,0.242704
Japan,JPN,1971,,0.235611,0,0,,0.235611
Japan,JPN,1972,,0.248591,0,0,,0.248591
Japan,JPN,1973,,0.253998,0,0,,0.253998
Japan,JPN,1974,,0.307547,0,0,,0.307547
Japan,JPN,1975,,0.378507,0,0,,0.378507
Japan,JPN,1976,,0.367553,0,0,,0.367553
Japan,JPN,1977,,0.533774,0,0,,0.533774
Japan,JPN,1978,,0.827644,0,0,,0.827644
Japan,JPN,1979,,1.099732,0,0,,1.099732
Japan,JPN,1980,,1.09144,0,0,,1.09144
Japan,JPN,1981,,1.136527,0,0,,1.136527
Japan,JPN,1982,,9.870767,0,0,,9.870767
Japan,JPN,1983,,11.030233,0,0,,11.030233
Japan,JPN,1984,,12.119023,0,0,,12.119023
Japan,JPN,1985,,12.699479,0,0,,12.699479
Japan,JPN,1986,,13.803359,0,0,,13.803359
Japan,JPN,1987,,14.792468,0,0,,14.792468
Japan,JPN,1988,,15.986553,0,0,,15.986553
Japan,JPN,1989,,17.046979,0,0,,17.046979
Japan,JPN,1990,,11.340126,0,0.001,,11.341126
Japan,JPN,1991,,11.650857,0,0.001,,11.651857
Japan,JPN,1992,,11.850117,0,0.0105,,11.860617
Japan,JPN,1993,,11.559372,0.000959596,0.0225,,11.5828316
Japan,JPN,1994,,13.472534,0.000959596,0.029,,13.5024936
